,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
208,2008-08-01,7.678105130026248,6.6875316834721685,7.9558403965336995,7.678105130026248,7.678105130026248,-0.34288090895729373,-0.34288090895729373,-0.34288090895729373,-0.06957836486486861,-0.06957836486486861,-0.06957836486486861,-0.27330254409242516,-0.27330254409242516,-0.27330254409242516,0.0,0.0,0.0,7.335224221068954
209,2008-08-02,7.676565171755474,6.504385777977839,7.733760257530822,7.676565171755474,7.676565171755474,-0.5635546919185468,-0.5635546919185468,-0.5635546919185468,-0.3117147592832722,-0.3117147592832722,-0.3117147592832722,-0.2518399326352746,-0.2518399326352746,-0.2518399326352746,0.0,0.0,0.0,7.113010479836927
210,2008-08-03,7.675025213484702,6.88077550702568,8.108163466614808,7.675025213484702,7.675025213484702,-0.18398355028148516,-0.18398355028148516,-0.18398355028148516,0.048296815518614485,0.048296815518614485,0.048296815518614485,-0.23228036580009964,-0.23228036580009964,-0.23228036580009964,0.0,0.0,0.0,7.491041663203217
211,2008-08-04,7.673485255213928,7.18286413794595,8.405411618099437,7.673485255213928,7.673485255213928,0.1374650246936841,0.1374650246936841,0.1374650246936841,0.3522849281454518,0.3522849281454518,0.3522849281454518,-0.21481990345176769,-0.21481990345176769,-0.21481990345176769,0.0,0.0,0.0,7.810950279907612
212,2008-08-05,7.671945296943154,6.961409997783983,8.2287195556489,7.671945296943154,7.671945296943154,-0.07995798490729152,-0.07995798490729152,-0.07995798490729152,0.11963979139312098,0.11963979139312098,0.11963979139312098,-0.1995977763004125,-0.1995977763004125,-0.1995977763004125,0.0,0.0,0.0,7.5919873120358625
213,2008-08-06,7.6704053386723805,6.786828933100407,8.020803642049982,7.6704053386723805,7.6704053386723805,-0.253350545237355,-0.253350545237355,-0.253350545237355,-0.06666083483025766,-0.06666083483025766,-0.06666083483025766,-0.1866897104070974,-0.1866897104070974,-0.1866897104070974,0.0,0.0,0.0,7.4170547934350255
214,2008-08-07,7.6688653804016065,6.765133066525849,8.036874208012236,7.6688653804016065,7.6688653804016065,-0.2483705471212749,-0.2483705471212749,-0.2483705471212749,-0.07226757607867519,-0.07226757607867519,-0.07226757607867519,-0.1761029710425997,-0.1761029710425997,-0.1761029710425997,0.0,0.0,0.0,7.4204948332803315
215,2008-08-08,7.667325422130834,6.822795777215898,8.055773769443503,7.667325422130834,7.667325422130834,-0.23735168896458902,-0.23735168896458902,-0.23735168896458902,-0.06957836486505492,-0.06957836486505492,-0.06957836486505492,-0.16777332409953413,-0.16777332409953413,-0.16777332409953413,0.0,0.0,0.0,7.429973733166245
216,2008-08-09,7.66578546386006,6.558796434269711,7.791547161218876,7.66578546386006,7.66578546386006,-0.4732788181589725,-0.4732788181589725,-0.4732788181589725,-0.31171475928298953,-0.31171475928298953,-0.31171475928298953,-0.16156405887598296,-0.16156405887598296,-0.16156405887598296,0.0,0.0,0.0,7.192506645701088
217,2008-08-10,7.664245505589286,6.937876842897019,8.127247562575143,7.664245505589286,7.664245505589286,-0.10897034092632106,-0.10897034092632106,-0.10897034092632106,0.048296815517637856,0.048296815517637856,0.048296815517637856,-0.15726715644395892,-0.15726715644395892,-0.15726715644395892,0.0,0.0,0.0,7.555275164662965
218,2008-08-11,7.662705547318513,7.278421116391701,8.464312661023746,7.662705547318513,7.662705547318513,0.1976783034089609,0.1976783034089609,0.1976783034089609,0.3522849281451155,0.3522849281451155,0.3522849281451155,-0.1546066247361546,-0.1546066247361546,-0.1546066247361546,0.0,0.0,0.0,7.860383850727474
219,2008-08-12,7.661165589047739,6.9971065514733475,8.239136026378036,7.661165589047739,7.661165589047739,-0.03360416538981564,-0.03360416538981564,-0.03360416538981564,0.11963979139278065,0.11963979139278065,0.11963979139278065,-0.1532439567825963,-0.1532439567825963,-0.1532439567825963,0.0,0.0,0.0,7.627561423657923
220,2008-08-13,7.659625630776965,6.801244985761277,8.087330325364572,7.659625630776965,7.659625630776965,-0.21944643896584026,-0.21944643896584026,-0.21944643896584026,-0.066660834830456,-0.066660834830456,-0.066660834830456,-0.15278560413538428,-0.15278560413538428,-0.15278560413538428,0.0,0.0,0.0,7.440179191811125
221,2008-08-14,7.658085672506193,6.811960515545932,8.086333817708642,7.658085672506193,7.658085672506193,-0.22505987144425021,-0.22505987144425021,-0.22505987144425021,-0.07226757607855698,-0.07226757607855698,-0.07226757607855698,-0.15279229536569325,-0.15279229536569325,-0.15279229536569325,0.0,0.0,0.0,7.433025801061943
222,2008-08-15,7.656545714235419,6.79994090256753,8.043186296051474,7.656545714235419,7.656545714235419,-0.2223683363589735,-0.2223683363589735,-0.2223683363589735,-0.06957836486524135,-0.06957836486524135,-0.06957836486524135,-0.15278997149373214,-0.15278997149373214,-0.15278997149373214,0.0,0.0,0.0,7.434177377876445
223,2008-08-16,7.655005755964646,6.562005579971989,7.78329735669439,7.655005755964646,7.655005755964646,-0.46399681737792015,-0.46399681737792015,-0.46399681737792015,-0.3117147592832007,-0.3117147592832007,-0.3117147592832007,-0.15228205809471945,-0.15228205809471945,-0.15228205809471945,0.0,0.0,0.0,7.191008938586726
224,2008-08-17,7.653465797693872,6.8992684884898,8.163362793032768,7.653465797693872,7.653465797693872,-0.10246593371858266,-0.10246593371858266,-0.10246593371858266,0.048296815518216636,0.048296815518216636,0.048296815518216636,-0.1507627492367993,-0.1507627492367993,-0.1507627492367993,0.0,0.0,0.0,7.550999863975289
225,2008-08-18,7.651925839423098,7.241117675842867,8.4635669862332,7.651925839423098,7.651925839423098,0.20455398538610972,0.20455398538610972,0.20455398538610972,0.35228492814523504,0.35228492814523504,0.35228492814523504,-0.1477309427591253,-0.1477309427591253,-0.1477309427591253,0.0,0.0,0.0,7.856479824809207
226,2008-08-19,7.650385881152325,6.97752177832938,8.24858456931347,7.650385881152325,7.650385881152325,-0.02306464946003966,-0.02306464946003966,-0.02306464946003966,0.11963979139244028,0.11963979139244028,0.11963979139244028,-0.14270444085247994,-0.14270444085247994,-0.14270444085247994,0.0,0.0,0.0,7.627321231692286
227,2008-08-20,7.648845922881551,6.859180654644844,8.085540338574662,7.648845922881551,7.648845922881551,-0.2018948501550289,-0.2018948501550289,-0.2018948501550289,-0.06666083482991861,-0.06666083482991861,-0.06666083482991861,-0.1352340153251103,-0.1352340153251103,-0.1352340153251103,0.0,0.0,0.0,7.446951072726522
228,2008-08-21,7.647305964610778,6.833399593651308,8.088354277252318,7.647305964610778,7.647305964610778,-0.19718450996169098,-0.19718450996169098,-0.19718450996169098,-0.07226757607875382,-0.07226757607875382,-0.07226757607875382,-0.12491693388293718,-0.12491693388293718,-0.12491693388293718,0.0,0.0,0.0,7.4501214546490875
229,2008-08-22,7.645766006340004,6.832745575838969,8.088914559850316,7.645766006340004,7.645766006340004,-0.18098791730143868,-0.18098791730143868,-0.18098791730143868,-0.06957836486488884,-0.06957836486488884,-0.06957836486488884,-0.1114095524365498,-0.1114095524365498,-0.1114095524365498,0.0,0.0,0.0,7.464778089038566
230,2008-08-23,7.64422604806923,6.622267869768147,7.840445697059356,7.64422604806923,7.64422604806923,-0.4061533580272101,-0.4061533580272101,-0.4061533580272101,-0.31171475928312414,-0.31171475928312414,-0.31171475928312414,-0.09443859874408597,-0.09443859874408597,-0.09443859874408597,0.0,0.0,0.0,7.23807269004202
231,2008-08-24,7.642686089798458,7.006650772417379,8.24078995591395,7.642686089798458,7.642686089798458,-0.025513988621227616,-0.025513988621227616,-0.025513988621227616,0.048296815518492686,0.048296815518492686,0.048296815518492686,-0.0738108041397203,-0.0738108041397203,-0.0738108041397203,0.0,0.0,0.0,7.61717210117723
232,2008-08-25,7.641146131527684,7.34703465006405,8.542985191894829,7.641146131527684,7.641146131527684,0.3028643462705441,0.3028643462705441,0.3028643462705441,0.3522849281450153,0.3522849281450153,0.3522849281450153,-0.04942058187447117,-0.04942058187447117,-0.04942058187447117,0.0,0.0,0.0,7.944010477798228
233,2008-08-26,7.63960617325691,7.144518408749919,8.393666415765436,7.63960617325691,7.63960617325691,0.09838428978570693,0.09838428978570693,0.09838428978570693,0.1196397913920999,0.1196397913920999,0.1196397913920999,-0.02125550160639297,-0.02125550160639297,-0.02125550160639297,0.0,0.0,0.0,7.737990463042617
234,2008-08-27,7.638066214986137,6.950243157521885,8.22810566136185,7.638066214986137,7.638066214986137,-0.05606020324764614,-0.05606020324764614,-0.05606020324764614,-0.06666083482981532,-0.06666083482981532,-0.06666083482981532,0.01060063158216918,0.01060063158216918,0.01060063158216918,0.0,0.0,0.0,7.582006011738491
235,2008-08-28,7.636526256715363,6.974749559778839,8.251052250834729,7.636526256715363,7.636526256715363,-0.02630035586634271,-0.02630035586634271,-0.02630035586634271,-0.07226757607863563,-0.07226757607863563,-0.07226757607863563,0.0459672202122929,0.0459672202122929,0.0459672202122929,0.0,0.0,0.0,7.61022590084902
236,2008-08-29,7.63498629844459,7.027410053902378,8.19269141234901,7.63498629844459,7.63498629844459,0.014990531763839366,0.014990531763839366,0.014990531763839366,-0.06957836486507524,-0.06957836486507524,-0.06957836486507524,0.0845688966289146,0.0845688966289146,0.0845688966289146,0.0,0.0,0.0,7.64997683020843
237,2008-08-30,7.633446340173816,6.830122580446527,8.057400774002131,7.633446340173816,7.633446340173816,-0.1856746495539756,-0.1856746495539756,-0.1856746495539756,-0.3117147592830476,-0.3117147592830476,-0.3117147592830476,0.12604010972907198,0.12604010972907198,0.12604010972907198,0.0,0.0,0.0,7.447771690619841
238,2008-08-31,7.631906381903042,7.27049691229974,8.465651162706461,7.631906381903042,7.631906381903042,0.21822900483907304,0.21822900483907304,0.21822900483907304,0.04829681551876872,0.04829681551876872,0.04829681551876872,0.16993218932030432,0.16993218932030432,0.16993218932030432,0.0,0.0,0.0,7.8501353867421155
239,2008-09-01,7.630366423632269,7.604193761905325,8.83898001763427,7.630366423632269,7.630366423632269,0.5680076589131596,0.5680076589131596,0.5680076589131596,0.3522849281453577,0.3522849281453577,0.3522849281453577,0.215722730767802,0.215722730767802,0.215722730767802,0.0,0.0,0.0,8.19837408254543
240,2008-09-02,7.628826465361495,7.415121918119223,8.608295982902229,7.628826465361495,7.628826465361495,0.38246686728018364,0.38246686728018364,0.38246686728018364,0.11963979139281206,0.11963979139281206,0.11963979139281206,0.26282707588737153,0.26282707588737153,0.26282707588737153,0.0,0.0,0.0,8.011293332641678
241,2008-09-03,7.627286507090723,7.266195687962349,8.518667215230463,7.627286507090723,7.627286507090723,0.24395077022977962,0.24395077022977962,0.24395077022977962,-0.0666608348300137,-0.0666608348300137,-0.0666608348300137,0.3106116050597933,0.3106116050597933,0.3106116050597933,0.0,0.0,0.0,7.871237277320502
242,2008-09-04,7.625746548819949,7.361834386770904,8.575639516600855,7.625746548819949,7.625746548819949,0.28614092599218804,0.28614092599218804,0.28614092599218804,-0.07226757607859978,-0.07226757607859978,-0.07226757607859978,0.3584085020707879,0.3584085020707879,0.3584085020707879,0.0,0.0,0.0,7.911887474812137
243,2008-09-05,7.624206590549175,7.329243394303565,8.596281937855784,7.624206590549175,7.624206590549175,0.33595324394620907,0.33595324394620907,0.33595324394620907,-0.06957836486519293,-0.06957836486519293,-0.06957836486519293,0.405531608811402,0.405531608811402,0.405531608811402,0.0,0.0,0.0,7.960159834495384
244,2008-09-06,7.622666632278402,7.162015003479088,8.36043147791791,7.622666632278402,7.622666632278402,0.13957819376852787,0.13957819376852787,0.13957819376852787,-0.31171475928313425,-0.31171475928313425,-0.31171475928313425,0.4512929530516621,0.4512929530516621,0.4512929530516621,0.0,0.0,0.0,7.7622448260469294
245,2008-09-07,7.621126674007628,7.540470913782148,8.827089069311313,7.621126674007628,7.621126674007628,0.5433163255754534,0.5433163255754534,0.5433163255754534,0.04829681551809486,0.04829681551809486,0.04829681551809486,0.49501951005735856,0.49501951005735856,0.49501951005735856,0.0,0.0,0.0,8.16444299958308
246,2008-09-08,7.619586715736854,7.89157335946451,9.099892583010195,7.619586715736854,7.619586715736854,0.8883546767309766,0.8883546767309766,0.8883546767309766,0.3522849281451379,0.3522849281451379,0.3522849281451379,0.5360697485858387,0.5360697485858387,0.5360697485858387,0.0,0.0,0.0,8.50794139246783
247,2008-09-09,7.6180467574660815,7.7078010655796,8.9544082883386,7.6180467574660815,7.6180467574660815,0.6934893055354809,0.6934893055354809,0.6934893055354809,0.11963979139247169,0.11963979139247169,0.11963979139247169,0.5738495141430091,0.5738495141430091,0.5738495141430091,0.0,0.0,0.0,8.311536063001562
248,2008-09-10,7.6165067991953075,7.55248245765099,8.816331361860065,7.6165067991953075,7.6165067991953075,0.5411659824837024,0.5411659824837024,0.5411659824837024,-0.06666083483021205,-0.06666083483021205,-0.06666083483021205,0.6078268173139144,0.6078268173139144,0.6078268173139144,0.0,0.0,0.0,8.15767278167901
249,2008-09-11,7.614966840924534,7.536438557900882,8.773267642382846,7.614966840924534,7.614966840924534,0.5652775460772256,0.5652775460772256,0.5652775460772256,-0.07226757607856393,-0.07226757607856393,-0.07226757607856393,0.6375451221557895,0.6375451221557895,0.6375451221557895,0.0,0.0,0.0,8.18024438700176
250,2008-09-12,7.61342688265376,7.601376219278868,8.781538867934872,7.61342688265376,7.61342688265376,0.5930564034828951,0.5930564034828951,0.5930564034828951,-0.06957836486497782,-0.06957836486497782,-0.06957836486497782,0.6626347683478729,0.6626347683478729,0.6626347683478729,0.0,0.0,0.0,8.206483286136656
251,2008-09-13,7.611886924382986,7.37873478856969,8.596299094605685,7.611886924382986,7.611886924382986,0.3711074507205447,0.3711074507205447,0.3711074507205447,-0.3117147592830577,-0.3117147592830577,-0.3117147592830577,0.6828222100036024,0.6828222100036024,0.6828222100036024,0.0,0.0,0.0,7.982994375103531
252,2008-09-14,7.610346966112214,7.701820527467541,8.97473742206829,7.610346966112214,7.610346966112214,0.7462336279268216,0.7462336279268216,0.7462336279268216,0.04829681551867361,0.04829681551867361,0.04829681551867361,0.6979368124081481,0.6979368124081481,0.6979368124081481,0.0,0.0,0.0,8.356580594039036
253,2008-09-15,7.60880700784144,8.068701867260813,9.298897376549876,7.60880700784144,7.60880700784144,1.060199941990884,1.060199941990884,1.060199941990884,0.3522849281452574,0.3522849281452574,0.3522849281452574,0.7079150138456267,0.7079150138456267,0.7079150138456267,0.0,0.0,0.0,8.669006949832324
254,2008-09-16,7.607267049570667,7.812045487636688,9.069975862189779,7.607267049570667,7.607267049570667,0.8324415226803051,0.8324415226803051,0.8324415226803051,0.11963979139287495,0.11963979139287495,0.11963979139287495,0.7128017312874302,0.7128017312874302,0.7128017312874302,0.0,0.0,0.0,8.439708572250971
255,2008-09-17,7.605727091299893,7.6083464922191935,8.805098205114648,7.605727091299893,7.605727091299893,0.6460881291851055,0.6460881291851055,0.6460881291851055,-0.06666083483010879,-0.06666083483010879,-0.06666083483010879,0.7127489640152144,0.7127489640152144,0.7127489640152144,0.0,0.0,0.0,8.251815220484998
256,2008-09-18,7.604187133029119,7.637206038821564,8.856950404988448,7.604187133029119,7.604187133029119,0.6357440500569426,0.6357440500569426,0.6357440500569426,-0.07226757607867841,-0.07226757607867841,-0.07226757607867841,0.708011626135621,0.708011626135621,0.708011626135621,0.0,0.0,0.0,8.239931183086062
257,2008-09-19,7.602647174758347,7.5917378592125795,8.837119976197155,7.602647174758347,7.602647174758347,0.6293623503681262,0.6293623503681262,0.6293623503681262,-0.0695783648650955,-0.0695783648650955,-0.0695783648650955,0.6989407152332215,0.6989407152332215,0.6989407152332215,0.0,0.0,0.0,8.232009525126474
258,2008-09-20,7.601107216487573,7.380834238852405,8.603389025217574,7.601107216487573,7.601107216487573,0.37425923865586436,0.37425923865586436,0.37425923865586436,-0.31171475928298115,-0.31171475928298115,-0.31171475928298115,0.6859739979388455,0.6859739979388455,0.6859739979388455,0.0,0.0,0.0,7.975366455143437
259,2008-09-21,7.599567258216798,7.681965958134394,8.93273670323468,7.599567258216798,7.599567258216798,0.7179212773965171,0.7179212773965171,0.7179212773965171,0.048296815519252405,0.048296815519252405,0.048296815519252405,0.6696244618772648,0.6696244618772648,0.6696244618772648,0.0,0.0,0.0,8.317488535613315
260,2008-09-22,7.598027299946025,7.9739270147185115,9.229886191502182,7.598027299946025,7.598027299946025,1.002751773483636,1.002751773483636,1.002751773483636,0.352284928145377,0.352284928145377,0.352284928145377,0.6504668453382588,0.6504668453382588,0.6504668453382588,0.0,0.0,0.0,8.600779073429662
261,2008-09-23,7.596487341675251,7.744789341880853,8.992052081367794,7.596487341675251,7.596487341675251,0.7487624007148407,0.7487624007148407,0.7487624007148407,0.11963979139296944,0.11963979139296944,0.11963979139296944,0.6291226093218713,0.6291226093218713,0.6291226093218713,0.0,0.0,0.0,8.345249742390092
262,2008-09-24,7.594947383404479,7.565672375681819,8.760867029164322,7.594947383404479,7.594947383404479,0.5395829249831754,0.5395829249831754,0.5395829249831754,-0.0666608348300901,-0.0666608348300901,-0.0666608348300901,0.6062437598132654,0.6062437598132654,0.6062437598132654,0.0,0.0,0.0,8.134530308387655
263,2008-09-25,7.593407425133704,7.5067128737624405,8.742303197450243,7.593407425133704,7.593407425133704,0.5102283839254467,0.5102283839254467,0.5102283839254467,-0.07226757607856023,-0.07226757607856023,-0.07226757607856023,0.5824959600040069,0.5824959600040069,0.5824959600040069,0.0,0.0,0.0,8.103635809059151
264,2008-09-26,7.591867466862932,7.46578089144793,8.697176876510701,7.591867466862932,7.591867466862932,0.48896302690461974,0.48896302690461974,0.48896302690461974,-0.06957836486528185,-0.06957836486528185,-0.06957836486528185,0.5585413917699017,0.5585413917699017,0.5585413917699017,0.0,0.0,0.0,8.080830493767552
265,2008-09-27,7.590327508592158,7.187880294899531,8.435162660655177,7.590327508592158,7.590327508592158,0.2233070731853965,0.2233070731853965,0.2233070731853965,-0.31171475928311065,-0.31171475928311065,-0.31171475928311065,0.5350218324685072,0.5350218324685072,0.5350218324685072,0.0,0.0,0.0,7.8136345817775545
266,2008-09-28,7.588787550321384,7.509088324501023,8.755241018294825,7.588787550321384,7.588787550321384,0.5608392223480186,0.5608392223480186,0.5608392223480186,0.04829681551857855,0.04829681551857855,0.04829681551857855,0.5125424068294402,0.5125424068294402,0.5125424068294402,0.0,0.0,0.0,8.149626772669402
267,2008-09-29,7.587247592050612,7.815604520537411,9.027440844525357,7.587247592050612,7.587247592050612,0.8439413826779325,0.8439413826779325,0.8439413826779325,0.3522849281453801,0.3522849281453801,0.3522849281453801,0.49165645453255247,0.49165645453255247,0.49165645453255247,0.0,0.0,0.0,8.431188974728544
268,2008-09-30,7.585707633779837,7.617367393163675,8.798591365463444,7.585707633779837,7.585707633779837,0.592491713937859,0.592491713937859,0.592491713937859,0.11963979139293793,0.11963979139293793,0.11963979139293793,0.47285192254492103,0.47285192254492103,0.47285192254492103,0.0,0.0,0.0,8.178199347717696
269,2008-10-01,7.584167675509063,7.380494050601241,8.62508557155936,7.584167675509063,7.584167675509063,0.38987881346785164,0.38987881346785164,0.38987881346785164,-0.06666083483007137,-0.06666083483007137,-0.06666083483007137,0.456539648297923,0.456539648297923,0.456539648297923,0.0,0.0,0.0,7.9740464889769145
270,2008-10-02,7.5826277172382905,7.307350230279309,8.597622986109663,7.5826277172382905,7.5826277172382905,0.3707762704656642,0.3707762704656642,0.3707762704656642,-0.072267576078442,-0.072267576078442,-0.072267576078442,0.44304384654410617,0.44304384654410617,0.44304384654410617,0.0,0.0,0.0,7.953403987703955
271,2008-10-03,7.5810877589675165,7.315840965277328,8.573527959473662,7.5810877589675165,7.5810877589675165,0.36301668588502,0.36301668588502,0.36301668588502,-0.06957836486452795,-0.06957836486452795,-0.06957836486452795,0.43259505074954796,0.43259505074954796,0.43259505074954796,0.0,0.0,0.0,7.944104444852536
272,2008-10-04,7.579547800696744,7.077193219421943,8.368295588568085,7.579547800696744,7.579547800696744,0.11361093162006967,0.11361093162006967,0.11361093162006967,-0.3117147592829096,-0.3117147592829096,-0.3117147592829096,0.4253256909029793,0.4253256909029793,0.4253256909029793,0.0,0.0,0.0,7.693158732316814
273,2008-10-05,7.578007842425969,7.4035341943710655,8.656160793065936,7.578007842425969,7.578007842425969,0.46956523114330284,0.46956523114330284,0.46956523114330284,0.048296815518854605,0.048296815518854605,0.048296815518854605,0.4212684156244482,0.4212684156244482,0.4212684156244482,0.0,0.0,0.0,8.047573073569271
274,2008-10-06,7.576467884155195,7.7434842659128424,8.99640814581294,7.576467884155195,7.576467884155195,0.7726421176667311,0.7726421176667311,0.7726421176667311,0.35228492814516027,0.35228492814516027,0.35228492814516027,0.4203571895215708,0.4203571895215708,0.4203571895215708,0.0,0.0,0.0,8.349110001821927
275,2008-10-07,7.574927925884423,7.50809621427324,8.734882559322998,7.574927925884423,7.574927925884423,0.5420709104595045,0.5420709104595045,0.5420709104595045,0.11963979139259757,0.11963979139259757,0.11963979139259757,0.42243111906690695,0.42243111906690695,0.42243111906690695,0.0,0.0,0.0,8.116998836343928
276,2008-10-08,7.573387967613649,7.281492482728603,8.524242424929067,7.573387967613649,7.573387967613649,0.3605800492226893,0.3605800492226893,0.3605800492226893,-0.06666083483026973,-0.06666083483026973,-0.06666083483026973,0.42724088405295907,0.42724088405295907,0.42724088405295907,0.0,0.0,0.0,7.933968016836339
277,2008-10-09,7.571848009342876,7.318298168179279,8.520663751344701,7.571848009342876,7.571848009342876,0.3621900030099813,0.3621900030099813,0.3621900030099813,-0.07226757607855651,-0.07226757607855651,-0.07226757607855651,0.4344575790885377,0.4344575790885377,0.4344575790885377,0.0,0.0,0.0,7.9340380123528575
278,2008-10-10,7.570308051072102,7.284197810008878,8.509734677931926,7.570308051072102,7.570308051072102,0.3741053378190419,0.3741053378190419,0.3741053378190419,-0.06957836486471432,-0.06957836486471432,-0.06957836486471432,0.44368370268375623,0.44368370268375623,0.44368370268375623,0.0,0.0,0.0,7.944413388891144
279,2008-10-11,7.568768092801328,7.090357372537682,8.357737172438375,7.568768092801328,7.568768092801328,0.14275121284883668,0.14275121284883668,0.14275121284883668,-0.31171475928303916,-0.31171475928303916,-0.31171475928303916,0.45446597213187584,0.45446597213187584,0.45446597213187584,0.0,0.0,0.0,7.711519305650165
280,2008-10-12,7.568750662640827,7.441525483611992,8.644517318257098,7.568750662640827,7.568750662640827,0.5146064078178629,0.5146064078178629,0.5146064078178629,0.048296815519130655,0.048296815519130655,0.048296815519130655,0.4663095922987323,0.4663095922987323,0.4663095922987323,0.0,0.0,0.0,8.08335707045869
281,2008-10-13,7.568733232480325,7.784216118699752,8.98131956056217,7.568733232480325,7.568733232480325,0.8309784951447544,0.8309784951447544,0.8309784951447544,0.35228492814494045,0.35228492814494045,0.35228492814494045,0.47869356699981397,0.47869356699981397,0.47869356699981397,0.0,0.0,0.0,8.399711727625078
282,2008-10-14,7.568715802319822,7.585497757229851,8.756475373968948,7.568715802319822,7.568715802319822,0.6107264053523169,0.6107264053523169,0.6107264053523169,0.11963979139330964,0.11963979139330964,0.11963979139330964,0.4910866139590072,0.4910866139590072,0.4910866139590072,0.0,0.0,0.0,8.179442207672139
283,2008-10-15,7.5686983721593215,7.393740890596999,8.602662203448702,7.5686983721593215,7.5686983721593215,0.43630239436319934,0.43630239436319934,0.43630239436319934,-0.06666083482994938,-0.06666083482994938,-0.06666083482994938,0.5029632291931487,0.5029632291931487,0.5029632291931487,0.0,0.0,0.0,8.005000766522521
284,2008-10-16,7.568680941998818,7.387655833730816,8.605040544841627,7.568680941998818,7.568680941998818,0.44155186835534976,0.44155186835534976,0.44155186835534976,-0.07226757607852066,-0.07226757607852066,-0.07226757607852066,0.5138194444338704,0.5138194444338704,0.5138194444338704,0.0,0.0,0.0,8.010232810354168
285,2008-10-17,7.568663511838316,7.389290553608521,8.60560646076878,7.568663511838316,7.568663511838316,0.45360946706411,0.45360946706411,0.45360946706411,-0.0695783648649007,-0.0695783648649007,-0.0695783648649007,0.5231878319290107,0.5231878319290107,0.5231878319290107,0.0,0.0,0.0,8.022272978902425
286,2008-10-18,7.568646081677815,7.214814331445747,8.417750416581077,7.568646081677815,7.568646081677815,0.21893657503396258,0.21893657503396258,0.21893657503396258,-0.3117147592829626,-0.3117147592829626,-0.3117147592829626,0.5306513343169251,0.5306513343169251,0.5306513343169251,0.0,0.0,0.0,7.787582656711778
287,2008-10-19,7.5686286515173125,7.509806432905645,8.741270380690263,7.5686286515173125,7.5686286515173125,0.5841523480590295,0.5841523480590295,0.5841523480590295,0.04829681551970942,0.04829681551970942,0.04829681551970942,0.5358555325393202,0.5358555325393202,0.5358555325393202,0.0,0.0,0.0,8.152780999576342
288,2008-10-20,7.56861122135681,7.893382697060211,9.068162642463104,7.56861122135681,7.56861122135681,0.890803939059671,0.890803939059671,0.890803939059671,0.3522849281451664,0.3522849281451664,0.3522849281451664,0.5385190109145047,0.5385190109145047,0.5385190109145047,0.0,0.0,0.0,8.459415160416482
289,2008-10-23,7.568558930875304,7.404694956695315,8.671652812285215,7.568558930875304,7.568558930875304,0.45743314321790046,0.45743314321790046,0.45743314321790046,-0.07226757607848484,-0.07226757607848484,-0.07226757607848484,0.5297007192963853,0.5297007192963853,0.5297007192963853,0.0,0.0,0.0,8.025992074093205
290,2008-10-24,7.568541500714802,7.379324357510403,8.628514883306217,7.568541500714802,7.568541500714802,0.45150346856539925,0.45150346856539925,0.45150346856539925,-0.06957836486508703,-0.06957836486508703,-0.06957836486508703,0.5210818334304862,0.5210818334304862,0.5210818334304862,0.0,0.0,0.0,8.020044969280201
291,2008-10-25,7.5685240705543,7.133359407139639,8.386065520563479,7.5685240705543,7.5685240705543,0.1980946276005295,0.1980946276005295,0.1980946276005295,-0.31171475928317377,-0.31171475928317377,-0.31171475928317377,0.5098093868837033,0.5098093868837033,0.5098093868837033,0.0,0.0,0.0,7.766618698154829
292,2008-10-26,7.568506640393798,7.517633167187992,8.766201765767262,7.568506640393798,7.568506640393798,0.5444204226643625,0.5444204226643625,0.5444204226643625,0.0482968155187328,0.0482968155187328,0.0482968155187328,0.49612360714562975,0.49612360714562975,0.49612360714562975,0.0,0.0,0.0,8.11292706305816
293,2008-10-27,7.568489210233295,7.7635176471429315,9.001616969167797,7.568489210233295,7.568489210233295,0.8326265784984488,0.8326265784984488,0.8326265784984488,0.35228492814562534,0.35228492814562534,0.35228492814562534,0.4803416503528235,0.4803416503528235,0.4803416503528235,0.0,0.0,0.0,8.401115788731744
294,2008-10-28,7.5684717800727945,7.541374026152558,8.749971464642975,7.5684717800727945,7.5684717800727945,0.5824881142478244,0.5824881142478244,0.5824881142478244,0.11963979139262895,0.11963979139262895,0.11963979139262895,0.46284832285519545,0.46284832285519545,0.46284832285519545,0.0,0.0,0.0,8.15095989432062
295,2008-10-29,7.568454349912292,7.309728817892371,8.559282312799184,7.568454349912292,7.568454349912292,0.3774240352565084,0.3774240352565084,0.3774240352565084,-0.06666083483012902,-0.06666083483012902,-0.06666083483012902,0.4440848700866375,0.4440848700866375,0.4440848700866375,0.0,0.0,0.0,7.9458783851688
296,2008-10-30,7.56843691975179,7.339656031096511,8.536952907567525,7.56843691975179,7.56843691975179,0.3522685870510241,0.3522685870510241,0.3522685870510241,-0.07226757607874963,-0.07226757607874963,-0.07226757607874963,0.4245361631297737,0.4245361631297737,0.4245361631297737,0.0,0.0,0.0,7.920705506802814
297,2008-10-31,7.568419489591288,7.258985737789241,8.550421593295486,7.568419489591288,7.568419489591288,0.33513829269879764,0.33513829269879764,0.33513829269879764,-0.0695783648647346,-0.0695783648647346,-0.0695783648647346,0.4047166575635322,0.4047166575635322,0.4047166575635322,0.0,0.0,0.0,7.903557782290085
